"","FID","GEOID","ALAND"
"975",0,"060374033202",1590460
"976",0,"060374033212",875818
"977",0,"060374047022",413360
"978",0,"060374047023",296083
"979",0,"060374047032",790441
"980",0,"060374048011",228008
"981",0,"060374048013",538589
"982",0,"060374048014",346297
"983",0,"060374048021",597864
"984",0,"060374048022",444519
"985",0,"060374049011",490912
"986",0,"060374049012",326352
"987",0,"060374049021",348870
"988",0,"060374049031",204304
"989",0,"060374065004",307822
"990",0,"060374066011",663693
"991",0,"060374066012",655434
"992",0,"060374066013",649068
"993",0,"060374066021",356079
"994",0,"060730134191",4478867
"995",0,"060730208051",1588200
"996",0,"060730135043",1245626
"997",0,"060730136013",1055318
"998",0,"060730136014",243192
"999",0,"060730136041",1099939
"1000",0,"060730136042",510737
"1001",0,"060730136044",374920
"1002",0,"060373118022",353198
"1003",0,"060373117002",290090
"1004",0,"060373117003",210654
"1005",0,"060373117006",565811
"1006",0,"060373118012",287452
"1007",0,"060373118021",458371
"1008",0,"060373113001",236578
"1009",0,"060376704071",312243
"1010",0,"060376704072",295646
"1011",0,"060376704073",650120
"1012",0,"060376704111",1471163
"1013",0,"060374082112",475713
"1014",0,"060374082113",555372
"1015",0,"060374082121",997536
"1016",0,"060730135052",845358
"1017",0,"060373200001",1310258
"1018",0,"060373201001",340656
"1019",0,"060373201002",339848
"1020",0,"060373201003",341053
"1021",0,"060373201004",878972
"1022",0,"060730135061",6724686
"1023",0,"060730136011",862186
"1024",0,"060590757022",622228
"1025",0,"060590762013",384351
"1026",0,"060014403351",1130399
"1027",0,"060590762015",785719
"1028",0,"060014423012",385814
"1029",0,"060374021012",283582
"1030",0,"060730136051",2864786
"1031",0,"060730136052",1726852
"1032",0,"060374021013",425106
"1033",0,"060374021021",1169536
"1034",0,"060374021022",565974
"1035",0,"060374021023",550361
"1036",0,"060374022001",999828
"1037",0,"060374022002",1111368
"1038",0,"060374081332",285790
"1039",0,"060730207082",895138
"1040",0,"060374033213",4268449
"1041",0,"060374033221",1622549
"1042",0,"060374033222",697046
"1043",0,"060374049032",341065
"1044",0,"060374050011",729555
"1045",0,"060374050012",321992
"1046",0,"060374050022",321581
"1047",0,"060374051012",472417
"1048",0,"060376704131",944562
"1049",0,"060374081341",884018
"1050",0,"060374081351",737484
"1051",0,"060374081352",392448
"1052",0,"060374082021",1994609
"1053",0,"060374066022",342320
"1054",0,"060374068001",498902
"1055",0,"060374068002",691068
"1056",0,"060374068003",540223
"1057",0,"060376704132",1241653
"1058",0,"060590762054",235813
"1059",0,"060590871032",654004
"1060",0,"060590875051",333494
"1061",0,"060590863052",459999
"1062",0,"060590867013",567555
"1063",0,"060590867022",269258
"1064",0,"060590875052",78933
"1065",0,"060590887021",927848
"1066",0,"060133451162",677724
"1067",0,"060374033231",1671793
"1068",0,"060374033232",747873
"1069",0,"060376707012",720801
"1070",0,"060376707013",529194
"1071",0,"060376707014",400141
"1072",0,"060374033242",874041
"1073",0,"060374033243",2131057
"1074",0,"060374033244",3746018
"1075",0,"060374033251",14480040
"1076",0,"060374051021",599276
"1077",0,"060374051022",363542
"1078",0,"060374052011",540571
"1079",0,"060374052012",419490
"1080",0,"060374052013",394188
"1081",0,"060374052021",280748
"1082",0,"060374052022",672519
"1083",0,"060374052031",719302
"1084",0,"060590992204",1499279
"1085",0,"060590992404",266026
"1086",0,"060590993072",309898
"1087",0,"060590994162",161790
"1088",0,"060590994163",319143
"1089",0,"060373109001",440771
"1090",0,"060373114002",444614
"1091",0,"060373115001",503676
"1092",0,"060373115002",499232
"1093",0,"060373115003",491727
"1094",0,"060373116001",443542
"1095",0,"060373116002",406526
"1096",0,"060376707023",1378513
"1097",0,"060377002005",181146
"1098",0,"060133551171",7870555
"1099",0,"060374003041",993046
"1100",0,"060374003042",781021
"1101",0,"060374003043",861357
"1102",0,"060374024021",1550902
"1103",0,"060374024023",608540
"1104",0,"060374024031",255804
"1105",0,"060374034051",3498214
"1106",0,"060374034061",1261306
"1107",0,"060374034071",1334275
"1108",0,"060374034072",3390678
"1109",0,"060374056002",330264
"1110",0,"060374056005",497426
"1111",0,"060373109002",401559
"1112",0,"060373109004",409501
"1113",0,"060373109006",375650
"1114",0,"060373110001",493800
"1115",0,"060373110004",197405
"1116",0,"060373111001",965345
"1117",0,"060373111002",381423
"1118",0,"060373111003",358068
"1119",0,"060373112001",362822
"1120",0,"060377025013",146452
"1121",0,"060373113002",470310
"1122",0,"060373113003",514977
"1123",0,"060730101033",382852
"1124",0,"060730101042",657706
"1125",0,"060730101032",461976
"1126",0,"060730101061",736442
"1127",0,"060730101062",325164
"1128",0,"060730101063",278060
"1129",0,"060376214001",504284
"1130",0,"060376214002",321874
"1131",0,"060376214003",203200
"1132",0,"060376214004",246179
"1133",0,"061070002015",1427022
"1134",0,"061070004013",848627
"1135",0,"060376500012",279786
"1136",0,"060376500014",279874
"1137",0,"060374013111",1092176
"1138",0,"060374013112",670363
"1139",0,"060374033121",2525962
"1140",0,"060830022112",4199305
"1141",0,"060374033122",3989689
"1142",0,"060374033123",409931
"1143",0,"060374043011",337276
"1144",0,"060374061022",519967
"1145",0,"060374061023",411485
"1146",0,"060374062001",940738
"1147",0,"060374062002",324280
"1148",0,"060377022022",217421
"1149",0,"060377022023",215624
"1150",0,"060377022024",307405
"1151",0,"060377022025",123708
"1152",0,"060377023001",256717
"1153",0,"060377023002",1316846
"1154",0,"060377023004",355004
"1155",0,"060377023005",407851
"1156",0,"060377024001",524623
"1157",0,"060377024002",239750
"1158",0,"060374013113",1360233
"1159",0,"060374015001",1083737
"1160",0,"060374015002",2015538
"1161",0,"060374015003",626807
"1162",0,"060374016013",827124
"1163",0,"060377031005",345343
"1164",0,"060377031006",171050
"1165",0,"060730125022",263318
"1166",0,"060730085011",380685
"1167",0,"060730092011",612668
"1168",0,"060730092013",680346
"1169",0,"060374033161",859626
"1170",0,"060374033162",1109148
"1171",0,"060374033163",961981
"1172",0,"060374033171",2613833
"1173",0,"060374033181",588646
"1174",0,"060730083131",1203075
"1175",0,"060374043013",327826
"1176",0,"060374043014",163209
"1177",0,"060374043021",357163
"1178",0,"060374044011",343750
"1179",0,"060374044012",724060
"1180",0,"060374044013",382698
"1181",0,"060374044021",2428014
"1182",0,"060730147004",499170
"1183",0,"060730148031",661170
"1184",0,"060374063001",1602365
"1185",0,"060374063002",3475850
"1186",0,"060374064023",323771
"1187",0,"060374064111",306367
"1188",0,"060930010003",4368820
"1189",0,"060374002061",2063867
"1190",0,"060374002062",1640582
"1191",0,"060374003021",666585
"1192",0,"060730092022",1879792
"1193",0,"060730093011",246502
"1194",0,"060730093013",418197
"1195",0,"060374016021",1172702
"1196",0,"060374016022",476532
"1197",0,"060374016023",376527
"1198",0,"060377023003",263302
"1199",0,"060377024005",379179
"1200",0,"060377025011",409895
"1201",0,"060374047014",169622
"1202",0,"060377025014",389190
"1203",0,"060377025015",227305
"1204",0,"060374017011",710942
"1205",0,"060374017012",1284231
"1206",0,"060374017032",714307
"1207",0,"060374017041",477156
"1208",0,"060374017043",823921
"1209",0,"060374033183",714633
"1210",0,"060377027001",553319
"1211",0,"060374033184",1413470
"1212",0,"060374033191",1420315
"1213",0,"060374033192",803848
"1214",0,"060374044022",416299
"1215",0,"060374044023",269160
"1216",0,"060374044024",232888
"1217",0,"060374045011",805206
"1218",0,"060374046001",2862045
"1219",0,"060377027002",229686
"1220",0,"060377028012",391875
"1221",0,"060377028013",351817
"1222",0,"060377028021",247370
"1223",0,"060377028031",171702
"1224",0,"060377028032",212171
"1225",0,"060374047012",723496
"1226",0,"060374047013",212411
"1227",0,"060374065003",491418
"1228",0,"060374047021",446833
"1229",0,"060374064121",552826
"1230",0,"060374064122",652949
"1231",0,"060374065001",312340
"1232",0,"060374065002",675356
"1233",0,"060377017022",202096
"1234",0,"060377016022",238291
"1235",0,"060377016023",220255
"1236",0,"060377017011",202787
"1237",0,"060377017012",265081
"1238",0,"060377017013",188679
"1239",0,"060377017023",201006
"1240",0,"060590889033",651222
"1241",0,"060377018011",907815
"1242",0,"060730091042",1166836
"1243",0,"060730091061",1075898
"1244",0,"060730091062",882324
"1245",0,"060730091071",454947
"1246",0,"060730091072",351785
"1247",0,"060377025021",1248841
"1248",0,"060377025022",419684
"1249",0,"060377026001",274987
"1250",0,"060590876024",372448
"1251",0,"060590877011",380316
"1252",0,"060590877012",449032
"1253",0,"060590880011",471925
"1254",0,"060590880012",388898
"1255",0,"060590880013",449447
"1256",0,"060590880021",602060
"1257",0,"060590880022",599328
"1258",0,"060590881011",3484604
"1259",0,"060590881041",585254
"1260",0,"060590889014",337274
"1261",0,"060590889021",563476
"1262",0,"060590889022",401402
"1263",0,"060590889032",810954
"1264",0,"060590992351",382928
"1265",0,"060590889041",219225
"1266",0,"060590889042",433178
"1267",0,"060590889043",279781
"1268",0,"060590992323",645400
"1269",0,"060590992324",324673
"1270",0,"060590992331",656262
"1271",0,"060590992332",646927
"1272",0,"060590992341",636932
"1273",0,"060590992342",643007
"1274",0,"060590992352",256811
"1275",0,"060014072003",154734
"1276",0,"060014036001",146321
"1277",0,"060014036002",104064
"1278",0,"060014038001",169922
"1279",0,"060014038002",110445
"1280",0,"060014038003",137664
"1281",0,"060014072001",187460
"1282",0,"060014072002",153168
"1283",0,"060014381003",209940
"1284",0,"060014072004",219709
"1285",0,"060014073001",601340
"1286",0,"060014073002",1769577
"1287",0,"060014074001",231212
"1288",0,"060014074002",151486
"1289",0,"060014211001",311737
"1290",0,"060014211002",433773
"1291",0,"060014212001",255412
"1292",0,"060014364011",605656
"1293",0,"060014308001",261285
"1294",0,"060014093002",195169
"1295",0,"060014215003",480972
"1296",0,"060014044001",2203340
"1297",0,"060014034002",99215
"1298",0,"060014076002",187231
"1299",0,"060014055002",96237
"1300",0,"060014085003",124030
"1301",0,"060014231002",157595
"1302",0,"060014012003",189381
"1303",0,"060014513003",9199660
"1304",0,"060133740001",257566
"1305",0,"060014326001",578031
"1306",0,"060014326002",208634
"1307",0,"060014326004",201695
"1308",0,"060014372001",853150
"1309",0,"060014372002",694779
"1310",0,"060014372003",408789
"1311",0,"060014373001",359840
"1312",0,"060014417004",493882
"1313",0,"060014418001",615464
"1314",0,"060014418002",454625
"1315",0,"060014506051",921462
"1316",0,"060014506052",465243
"1317",0,"060014506053",384105
"1318",0,"061130103121",1295539
"1319",0,"060014506061",643079
"1320",0,"060014506062",590746
"1321",0,"060133720005",217106
"1322",0,"060133720006",222058
"1323",0,"060133720007",306242
"1324",0,"060133730001",293386
"1325",0,"060133730003",314465
"1326",0,"060133750002",255167
"1327",0,"060133740003",252924
"1328",0,"060133740004",265410
"1329",0,"060133750001",230898
"1330",0,"060470008012",742503
"1331",0,"060371977001",273066
"1332",0,"060372114101",180569
"1333",0,"060377009012",215011
"1334",0,"060371998002",173249
"1335",0,"060470006034",402601
"1336",0,"060470007011",883174
"1337",0,"060470007012",1043170
"1338",0,"060470007023",13524290
"1339",0,"060470007022",4025818
"1340",0,"060470008011",2681364
"1341",0,"060470008022",1371360
"1342",0,"060470004022",78623499
"1343",0,"060470024011",231192148
"1344",0,"060470015033",476008
"1345",0,"060470014023",751747
"1346",0,"060470014022",3115995
"1347",0,"060470015021",437488
"1348",0,"060470015031",410383
"1349",0,"060470015032",360000
"1350",0,"060470016013",261007
"1351",0,"060330012003",71153997
"1352",0,"060470016011",1239821
"1353",0,"060470016022",2632509
"1354",0,"060470017002",1504647
"1355",0,"060411022032",909830
"1356",0,"060411022033",893341
"1357",0,"060470023012",1707613
"1358",0,"060470009021",7204660
"1359",0,"060470023021",24109043
"1360",0,"060014433221",690185
"1361",0,"060014044003",1356655
"1362",0,"060014364014",621467
"1363",0,"060014328002",1171579
"1364",0,"060330003002",7893949
"1365",0,"060330001001",29140515
"1366",0,"060330013001",155564233
"1367",0,"060330006002",1245307
"1368",0,"060330010003",16693636
"1369",0,"060330009002",4642212
"1370",0,"060330006001",32775945
"1371",0,"060470024023",1834294
"1372",0,"060470023022",4808373
"1373",0,"060470023023",1300528
"1374",0,"060470023024",4822638
"1375",0,"060290025005",1146114
"1376",0,"060470024022",16010882
"1377",0,"060470011014",565105
"1378",0,"060470012001",522863
"1379",0,"060470023013",944444
"1380",0,"060290052012",789661145
"1381",0,"061070022023",1859468
"1382",0,"060290030005",378074
"1383",0,"060290005052",977169
"1384",0,"060290011024",343265
"1385",0,"061070022021",569548
"1386",0,"061070022022",296899
"1387",0,"060290050041",1381114
"1388",0,"060290060021",6754420
"1389",0,"060290012011",613151
"1390",0,"060290033062",86740726
"1391",0,"060290013003",266558
"1392",0,"060290041011",1947723
"1393",0,"060290021004",256551
"1394",0,"060290038072",1309180
"1395",0,"060590760002",1170041
"1396",0,"060290006001",1510842
"1397",0,"060290006003",422832
"1398",0,"060290007001",714360
"1399",0,"060590759024",532271
"1400",0,"060590760001",325163
"1401",0,"060590760003",1084449
"1402",0,"060590760005",276499
"1403",0,"060290055013",93653362
"1404",0,"060590761012",487362
"1405",0,"060290007002",428950
"1406",0,"060290007003",654140
"1407",0,"060290055062",158900340
"1408",0,"060290031122",643378
"1409",0,"060290030001",290588
"1410",0,"060290008003",421147
"1411",0,"060290053001",275713032
"1412",0,"060590877032",376949
"1413",0,"060290018011",471887
"1414",0,"060290027002",293670
"1415",0,"060290055083",65201988
"1416",0,"060590877013",275753
"1417",0,"060590877031",271997
"1418",0,"060590877033",324699
"1419",0,"060590877034",331434
"1420",0,"060590877044",517572
"1421",0,"060590877041",137502
"1422",0,"060590877042",334199
"1423",0,"060590877043",333153
"1424",0,"060290060042",172373733
"1425",0,"060590881051",649990
"1426",0,"061070020082",613244
"1427",0,"060290012021",200772
"1428",0,"060290041013",644363
"1429",0,"060290006004",633784
"1430",0,"060290019014",240037
"1431",0,"060290057001",871355256
"1432",0,"060290010002",982581
"1433",0,"060290023013",451495
"1434",0,"060290046011",2538080
"1435",0,"060290033051",34097121
"1436",0,"060290063041",3183516
"1437",0,"060290044012",809898
"1438",0,"060290043013",1296256
"1439",0,"060290051041",44357293
"1440",0,"060290052013",30521689
"1441",0,"060290001013",498573
"1442",0,"060290019011",374122
"1443",0,"060290008004",342136
"1444",0,"060290029001",511050
"1445",0,"060290032041",381773905
"1446",0,"060330006004",6053854
"1447",0,"060590881052",600454
"1448",0,"060590881072",652542
"1449",0,"060590882011",286349
"1450",0,"060590882012",654930
"1451",0,"060590882013",368926
"1452",0,"060590882021",375422
"1453",0,"060590883021",647615
"1454",0,"060590883022",646282
"1455",0,"061070020091",864433
"1456",0,"060290060071",66865008
"1457",0,"060290037002",466817084
"1458",0,"060290026002",682289
"1459",0,"060290028163",561412
"1460",0,"060290031132",650175
"1461",0,"060290033052",2586449
"1462",0,"060290038081",1078829
"1463",0,"060590889052",658245
"1464",0,"060590883023",649847
"1465",0,"060590884011",372233
"1466",0,"060590884012",645946
"1467",0,"060590884013",278221
"1468",0,"060590884021",657246
"1469",0,"060590884022",650494
"1470",0,"060590889044",371091
